7.338200000000000000e+05,2.000000000000000000e+00,2.000000000000000000e+00
7.338210000000000000e+05,2.000000000000000000e+00,3.000000000000000000e+00
7.338220000000000000e+05,2.000000000000000000e+00,4.000000000000000000e+00
7.338230000000000000e+05,2.000000000000000000e+00,5.000000000000000000e+00
7.338240000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+00
7.338250000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+00
7.338260000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+00
7.338270000000000000e+05,2.000000000000000000e+00,2.000000000000000000e+00
7.338280000000000000e+05,2.000000000000000000e+00,3.000000000000000000e+00
7.338290000000000000e+05,2.000000000000000000e+00,4.000000000000000000e+00
7.338300000000000000e+05,2.000000000000000000e+00,5.000000000000000000e+00
7.338310000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+00
7.338320000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+00
7.338330000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+00
7.338340000000000000e+05,3.000000000000000000e+00,2.000000000000000000e+00
7.338350000000000000e+05,3.000000000000000000e+00,3.000000000000000000e+00
7.338360000000000000e+05,3.000000000000000000e+00,4.000000000000000000e+00
7.338370000000000000e+05,3.000000000000000000e+00,5.000000000000000000e+00
7.338380000000000000e+05,3.000000000000000000e+00,6.000000000000000000e+00
7.338390000000000000e+05,3.000000000000000000e+00,7.000000000000000000e+00
7.338400000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+00
7.338410000000000000e+05,3.000000000000000000e+00,2.000000000000000000e+00
7.338420000000000000e+05,3.000000000000000000e+00,3.000000000000000000e+00
7.338430000000000000e+05,3.000000000000000000e+00,4.000000000000000000e+00
7.338440000000000000e+05,3.000000000000000000e+00,5.000000000000000000e+00
7.338450000000000000e+05,3.000000000000000000e+00,6.000000000000000000e+00
7.338460000000000000e+05,3.000000000000000000e+00,7.000000000000000000e+00
7.338470000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+00
7.338480000000000000e+05,3.000000000000000000e+00,2.000000000000000000e+00
7.338490000000000000e+05,3.000000000000000000e+00,3.000000000000000000e+00
7.338500000000000000e+05,3.000000000000000000e+00,4.000000000000000000e+00
7.338510000000000000e+05,3.000000000000000000e+00,5.000000000000000000e+00
7.338520000000000000e+05,3.000000000000000000e+00,6.000000000000000000e+00
7.338530000000000000e+05,3.000000000000000000e+00,7.000000000000000000e+00
7.338540000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+00
7.338550000000000000e+05,3.000000000000000000e+00,2.000000000000000000e+00
7.338560000000000000e+05,3.000000000000000000e+00,3.000000000000000000e+00
7.338570000000000000e+05,3.000000000000000000e+00,4.000000000000000000e+00
7.338580000000000000e+05,3.000000000000000000e+00,5.000000000000000000e+00
7.338590000000000000e+05,3.000000000000000000e+00,6.000000000000000000e+00
